,자사주문번호,거래처,주문일,사은품여부,출고예정일,주문/배송상태,운송장등록일자,상품명,상품수량,덤상품수량,상품유형,상품타입,매출액,자재명,초기자재수량,주문수량,취소수량,반품수량,배송유형,마감구분,클레임 상태,상품순번
1208,40787430508077428,외부몰_직거래_11번가(신),20230508,N,20230509,배송 완료,2023-05-08 15:03:01,[복합_마켓전략]주먹밥쟁여두기(스팸김치2+참치마요2+불고기2),1,0,복합 상품,일반,11300,햇반/불고기주먹밥 500G_UJ/냉동,2,2,0,0,택배배송,냉동,-,11.0
1209,40787430508069340,외부몰_직거래_11번가(신),20230508,N,20230509,배송 완료,2023-05-08 08:39:07,[공용_마켓전략]비비고 보쌈무김치 150g,3,0,단일 상품,일반,11970,비비고/보쌈무김치 150G_GGNH/냉장,3,3,0,0,택배배송,냉장,-,11.0
1210,40787430508069331,외부몰_직거래_11번가(신),20230508,N,20230509,배송 완료,2023-05-08 08:39:07,[복합_마켓전략]에어프라이어 칼집 군밤 톡톡까먹어밤 500GX3,1,0,묶음 상품,일반,28500,에어프라이어군밤(톡톡까먹어밤)500G/냉동,3,3,0,0,택배배송,냉동,-,11.0
1211,40787430507068176,외부몰_직거래_11번가(신),20230507,N,20230509,배송 완료,2023-05-08 08:39:03,[복합_마켓전략]주먹밥쟁여두기(스팸김치2+참치마요2+불고기2),1,0,복합 상품,일반,11300,햇반/쿡반 스팸김치주먹밥 500G/냉동,2,2,0,0,택배배송,냉동,-,11.0
1212,40787430507068176,외부몰_직거래_11번가(신),20230507,N,20230509,배송 완료,2023-05-08 08:39:03,[복합_마켓전략]주먹밥쟁여두기(스팸김치2+참치마요2+불고기2),1,0,복합 상품,일반,11300,햇반/쿡반 참치마요주먹밥 500G/냉동,2,2,0,0,택배배송,냉동,-,11.0
1213,40787430507068176,외부몰_직거래_11번가(신),20230507,N,20230509,배송 완료,2023-05-08 08:39:03,[복합_마켓전략]주먹밥쟁여두기(스팸김치2+참치마요2+불고기2),1,0,복합 상품,일반,11300,햇반/불고기주먹밥 500G_UJ/냉동,2,2,0,0,택배배송,냉동,-,11.0
1214,40787430507066296,외부몰_직거래_11번가(신),20230507,N,20230509,배송 완료,2023-05-08 08:39:06,비비고테이블 특설렁탕700G X4팩,1,0,묶음 상품,일반,30000,비비고/특설렁탕 700G/냉동,4,4,0,0,택배배송,냉동,-,11.0
1215,40787430507064758,외부몰_직거래_11번가(신),20230507,N,20230509,배송 완료,2023-05-08 06:03:05,[11번가] 비비고 무말랭이 무침 110G_단품,2,0,단일 상품,일반,7960,비비고/무말랭이무침110G(20입)/냉장,2,2,0,0,택배배송,냉장,-,11.0
1216,40787430507064758,외부몰_직거래_11번가(신),20230507,N,20230509,배송 완료,2023-05-08 06:03:05,[11번가]비비고 견과류멸치볶음60g,2,0,단일 상품,일반,7960,비비고/견과류멸치볶음60G(20입)/냉장,2,2,0,0,택배배송,냉장,-,21.0
1217,40787430507064758,외부몰_직거래_11번가(신),20230507,N,20230509,배송 완료,2023-05-08 06:03:05,[11번가]비비고소고기꽈리고추장조림 125G냉장,2,0,단일 상품,일반,7960,비비고/꽈리고추장조림125G(20입)/냉장,2,2,0,0,택배배송,냉장,-,31.0
1218,40787430507064431,외부몰_직거래_11번가(신),20230507,N,20230509,배송 완료,2023-05-08 15:27:03,삼호어묵 부산어묵 바른사각 240g,40,0,단일 상품,일반,48400,삼호/부산어묵 바른사각 240G_25입/냉장,40,40,0,0,택배배송,냉장,-,11.0
1219,40787430507064421,외부몰_직거래_11번가(신),20230507,N,20230509,배송 완료,2023-05-08 08:39:08,[복합_마켓전략]에어프라이어 칼집 군밤 톡톡까먹어밤 500GX3,2,0,묶음 상품,일반,57000,에어프라이어군밤(톡톡까먹어밤)500G/냉동,6,6,0,0,택배배송,냉동,-,11.0
1220,40787430507063632,외부몰_직거래_11번가(신),20230507,N,20230509,배송 완료,2023-05-08 06:03:03,[복합_마켓전략]주먹밥쟁여두기(스팸김치2+참치마요2+불고기2),1,0,복합 상품,일반,11300,햇반/쿡반 스팸김치주먹밥 500G/냉동,2,2,0,0,택배배송,냉동,-,11.0
1221,40787430507063632,외부몰_직거래_11번가(신),20230507,N,20230509,배송 완료,2023-05-08 06:03:03,[복합_마켓전략]주먹밥쟁여두기(스팸김치2+참치마요2+불고기2),1,0,복합 상품,일반,11300,햇반/쿡반 참치마요주먹밥 500G/냉동,2,2,0,0,택배배송,냉동,-,11.0
1222,40787430507063632,외부몰_직거래_11번가(신),20230507,N,20230509,배송 완료,2023-05-08 06:03:03,[복합_마켓전략]주먹밥쟁여두기(스팸김치2+참치마요2+불고기2),1,0,복합 상품,일반,11300,햇반/불고기주먹밥 500G_UJ/냉동,2,2,0,0,택배배송,냉동,-,11.0
1223,40787430507060769,외부몰_직거래_11번가(신),20230507,N,20230509,배송 완료,2023-05-08 05:33:06,[11번가]백설 프락토 올리고당 2.45kg,2,0,단일 상품,일반,16560,올리고당2.45KG/상온,2,2,0,0,택배배송,상온,-,11.0
1224,40787430507056304,외부몰_직거래_11번가(신),20230507,N,20230508,배송 완료,2023-05-08 08:39:06,[복합_마켓전략][번들_마켓전략]더건강한닭가슴살 큐브톡톡 ALL 96g(10+10),1,0,묶음 상품,일반,39800,더건강한닭가슴살 큐브톡톡 ALL 96G/냉장,20,20,0,0,택배배송,냉장,-,11.0
1225,40787430507056290,외부몰_직거래_11번가(신),20230507,N,20230508,배송 완료,2023-05-08 06:03:05,[11번가] 다담 우렁강된장 비빔 양념 140GX3개입,1,0,묶음 상품,일반,4956,다담/우렁강된장비빔양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,11.0
1226,40787430507056290,외부몰_직거래_11번가(신),20230507,N,20230508,배송 완료,2023-05-08 06:03:05,[11번가다담 차돌고추장찌개양념130g 2개,1,0,묶음 상품,일반,3480,다담/차돌고추장찌개양념 130G/24입/냉장,2,2,0,0,택배배송,냉장,-,12.0
1227,40787430507056290,외부몰_직거래_11번가(신),20230507,N,20230508,배송 완료,2023-05-08 06:03:05,[11번가] 다담 순두부찌개양념 140gX4개,1,0,묶음 상품,일반,6608,다담/순두부찌개양념 140G/24입/냉장,4,4,0,0,택배배송,냉장,-,13.0
1228,40787430507056290,외부몰_직거래_11번가(신),20230507,N,20230508,배송 완료,2023-05-08 06:03:05,다담 정통된장찌개 양념 140gX3,1,0,묶음 상품,일반,4956,다담/정통된장찌개양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,14.0
1229,40787430507056283,외부몰_직거래_11번가(신),20230507,N,20230508,배송 완료,2023-05-08 15:27:03,[11번가] 비비고/깍두기 500G/냉장,5,0,단일 상품,일반,34900,비비고/깍두기500G/냉장,5,5,0,0,택배배송,냉장,-,11.0
1230,40787430507056283,외부몰_직거래_11번가(신),20230507,N,20230508,배송 완료,2023-05-08 15:27:03,[공용_마켓전략]햇반소프트밀 누룽지닭백숙죽 280g,1,0,단일 상품,일반,3350,햇반/소프트밀 누룽지닭백숙죽 280G/상온,1,1,0,0,택배배송,상온,-,21.0
1231,40787430507055740,외부몰_직거래_11번가(신),20230507,N,20230508,배송 완료,2023-05-07 18:03:01,[복합_마켓전략]주먹밥세트(소고기버섯+불닭마요+갈릭마요+치즈닭갈비+김치치즈+버터장조림),1,0,복합 상품,일반,5650,햇반/소고기버섯주먹밥 500G/냉동,1,1,0,0,택배배송,냉동,-,11.0
1232,40787430507055740,외부몰_직거래_11번가(신),20230507,N,20230508,배송 완료,2023-05-07 18:03:01,[복합_마켓전략]주먹밥세트(소고기버섯+불닭마요+갈릭마요+치즈닭갈비+김치치즈+버터장조림),1,0,복합 상품,일반,5650,햇반/쿡반 불닭마요주먹밥 500G/냉동,1,1,0,0,택배배송,냉동,-,11.0
1233,40787430507055740,외부몰_직거래_11번가(신),20230507,N,20230508,배송 완료,2023-05-07 18:03:01,[복합_마켓전략]주먹밥세트(소고기버섯+불닭마요+갈릭마요+치즈닭갈비+김치치즈+버터장조림),1,0,복합 상품,일반,5650,햇반/치킨갈릭마요주먹밥 500G/냉동,1,1,0,0,택배배송,냉동,-,11.0
1234,40787430507055740,외부몰_직거래_11번가(신),20230507,N,20230508,배송 완료,2023-05-07 18:03:01,[복합_마켓전략]주먹밥세트(소고기버섯+불닭마요+갈릭마요+치즈닭갈비+김치치즈+버터장조림),1,0,복합 상품,일반,5650,햇반/버터장조림주먹밥 500G_UJ/냉동,1,1,0,0,택배배송,냉동,-,11.0
1235,40787430507055740,외부몰_직거래_11번가(신),20230507,N,20230508,배송 완료,2023-05-07 18:03:01,[복합_마켓전략]주먹밥세트(소고기버섯+불닭마요+갈릭마요+치즈닭갈비+김치치즈+버터장조림),1,0,복합 상품,일반,5650,햇반/치즈닭갈비주먹밥 500G_UJ/냉동,1,1,0,0,택배배송,냉동,-,11.0
1236,40787430507055740,외부몰_직거래_11번가(신),20230507,N,20230508,배송 완료,2023-05-07 18:03:01,[복합_마켓전략]주먹밥세트(소고기버섯+불닭마요+갈릭마요+치즈닭갈비+김치치즈+버터장조림),1,0,복합 상품,일반,5650,햇반/김치치즈주먹밥 500G_BC/냉동,1,1,0,0,택배배송,냉동,-,11.0
1237,40787430507055734,외부몰_직거래_11번가(신),20230507,N,20230508,배송 완료,2023-05-08 06:03:04,[복합_마켓전략]주먹밥쟁여두기(스팸김치2+참치마요2+불고기2),1,0,복합 상품,일반,11300,햇반/쿡반 스팸김치주먹밥 500G/냉동,2,2,0,0,택배배송,냉동,-,11.0
1238,40787430507055734,외부몰_직거래_11번가(신),20230507,N,20230508,배송 완료,2023-05-08 06:03:04,[복합_마켓전략]주먹밥쟁여두기(스팸김치2+참치마요2+불고기2),1,0,복합 상품,일반,11300,햇반/쿡반 참치마요주먹밥 500G/냉동,2,2,0,0,택배배송,냉동,-,11.0
1239,40787430507055734,외부몰_직거래_11번가(신),20230507,N,20230508,배송 완료,2023-05-08 06:03:04,[복합_마켓전략]주먹밥쟁여두기(스팸김치2+참치마요2+불고기2),1,0,복합 상품,일반,11300,햇반/불고기주먹밥 500G_UJ/냉동,2,2,0,0,택배배송,냉동,-,11.0
1240,40787430507055725,외부몰_직거래_11번가(신),20230507,N,20230508,배송 완료,2023-05-07 13:42:01,[11번가] 비비고 소고기 미역국 500gX3봉,1,0,묶음 상품,일반,17200,비비고/미역국 500G_18입/상온,3,3,0,0,택배배송,상온,-,11.0
1241,40787430507055725,외부몰_직거래_11번가(신),20230507,N,20230508,배송 완료,2023-05-07 13:42:01,[11번가] 비비고 소고기무국 500gx3봉,1,0,묶음 상품,일반,17200,비비고/소고기무국 500G_18입/상온,3,3,0,0,택배배송,상온,-,12.0
1242,40787430507053396,외부몰_직거래_11번가(신),20230507,N,20230508,배송 완료,2023-05-08 06:03:04,[11번가] 다담쇠고기우렁강된장 500G,1,0,단일 상품,일반,6473,다담/우렁강된장 양념 500G/냉장,1,1,0,0,택배배송,냉장,-,11.0
1243,40787430507053396,외부몰_직거래_11번가(신),20230507,N,20230508,배송 완료,2023-05-08 06:03:04,[11번가] 다담 우렁강된장 비빔 양념 140GX3개입,1,0,묶음 상품,일반,5230,다담/우렁강된장비빔양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,12.0
1244,40787430507053396,외부몰_직거래_11번가(신),20230507,N,20230508,배송 완료,2023-05-08 06:03:04,우렁강된장비빔양념140GX4개,1,0,묶음 상품,일반,6972,다담/우렁강된장비빔양념 140G/24입/냉장,4,4,0,0,택배배송,냉장,-,13.0
1245,40787430507053396,외부몰_직거래_11번가(신),20230507,N,20230508,배송 완료,2023-05-08 06:03:04,다담 정통된장찌개 양념 140gX3,1,0,묶음 상품,일반,5225,다담/정통된장찌개양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,14.0
1246,40787430507053384,외부몰_직거래_11번가(신),20230507,N,20230508,배송 완료,2023-05-07 13:42:04,[11번가] 백설 요리 올리고당 2.45kg,3,0,단일 상품,일반,24840,요리올리고당2.45KG/상온,3,3,0,0,택배배송,상온,-,11.0
1247,40787430507053375,외부몰_직거래_11번가(신),20230507,N,20230508,배송 완료,2023-05-08 08:39:08,[복합_마켓전략]시원 아삭한 비비고 포기김치 10kg+총각김치 900g,1,0,복합 상품,일반,69000,비비고/포기배추김치5KG/냉장,2,2,0,0,택배배송,냉장,-,11.0
1248,40787430507053375,외부몰_직거래_11번가(신),20230507,N,20230508,배송 완료,2023-05-08 08:39:08,[복합_마켓전략]시원 아삭한 비비고 포기김치 10kg+총각김치 900g,1,0,복합 상품,일반,11900,비비고/총각김치900G_GGNH/냉장,1,1,0,0,택배배송,냉장,-,11.0
1249,40787430508088827,외부몰_직거래_11번가(신),20230506,N,20230510,배송 완료,2023-05-09 06:03:23,비비고/총각김치2.3KG,1,0,단일 상품,일반,26900,비비고/총각김치2.3KG(6입)_PGGNH/냉장,1,1,0,0,택배배송,냉장,-,11.0
1250,40787430508088827,외부몰_직거래_11번가(신),20230506,N,20230510,배송 완료,2023-05-09 06:03:23,비비고 포기배추김치 더풍부한맛 3.3kg,1,0,단일 상품,일반,33800,비비고/포기배추더풍부한맛3.3KG(2입)/냉장,1,1,0,0,택배배송,냉장,-,21.0
1251,40787430508088820,외부몰_직거래_11번가(신),20230506,N,20230510,배송 완료,2023-05-09 06:03:23,비비고/열무를 넣은 총각김치 1.3Kg,1,0,단일 상품,일반,14900,비비고/열무를 넣은 총각김치 1.3KG/냉장,1,1,0,0,택배배송,냉장,-,11.0
1252,40787430508088820,외부몰_직거래_11번가(신),20230506,N,20230510,배송 완료,2023-05-09 06:03:23,[공용_마켓전략]비비고 묵은지 1.5kg,1,0,단일 상품,일반,16900,비비고/묵은지 1.5KG(4입)/냉장,1,1,0,0,택배배송,냉장,-,21.0
1253,40787430506052632,외부몰_직거래_11번가(신),20230506,N,20230508,배송 완료,2023-05-07 06:12:05,삼호 얇은포 부산어묵 1kg,4,0,단일 상품,일반,35120,B)삼호/얇은포 부산어묵 1KG/냉동,4,4,0,0,택배배송,냉동,-,11.0
1254,40787430506052613,외부몰_직거래_11번가(신),20230506,N,20230508,배송 완료,2023-05-08 08:39:04,비비고 순살삼치구이 60gX2,1,0,묶음 상품,일반,10399,비비고/순살삼치구이 60G/냉장,2,2,0,0,택배배송,냉장,-,11.0
1255,40787430506052613,외부몰_직거래_11번가(신),20230506,N,20230508,배송 완료,2023-05-08 08:39:04,비비고 순살삼치구이 60gX2,1,0,묶음 상품,일반,10399,비비고/순살삼치구이 60G/냉장,2,2,0,0,택배배송,냉장,-,12.0
1256,40787430506052613,외부몰_직거래_11번가(신),20230506,N,20230508,배송 완료,2023-05-08 08:39:04,비비고 순살고등어구이 60gX2,1,0,묶음 상품,일반,10402,비비고/순살고등어구이 60G/냉장,2,2,0,0,택배배송,냉장,-,13.0
1257,40787430506052613,외부몰_직거래_11번가(신),20230506,N,20230508,배송 완료,2023-05-08 08:39:04,비비고 순살삼치구이 60gX2,1,0,묶음 상품,일반,10399,비비고/순살삼치구이 60G/냉장,2,2,0,0,택배배송,냉장,-,21.0
1258,40787430506052613,외부몰_직거래_11번가(신),20230506,N,20230508,배송 완료,2023-05-08 08:39:04,비비고 순살고등어구이 60gX2,1,0,묶음 상품,일반,10399,비비고/순살고등어구이 60G/냉장,2,2,0,0,택배배송,냉장,-,22.0
1259,40787430506052613,외부몰_직거래_11번가(신),20230506,N,20230508,배송 완료,2023-05-08 08:39:04,비비고 순살고등어구이 60gX2,1,0,묶음 상품,일반,10402,비비고/순살고등어구이 60G/냉장,2,2,0,0,택배배송,냉장,-,23.0
1260,40787430506051904,외부몰_직거래_11번가(신),20230506,N,20230508,배송 완료,2023-05-08 08:39:04,[11번가] 비비고 고등어구이 60Gx2개,2,0,묶음 상품,일반,15441,비비고/고등어구이 60G/냉장,4,4,0,0,택배배송,냉장,-,11.0
1261,40787430506051904,외부몰_직거래_11번가(신),20230506,N,20230508,배송 완료,2023-05-08 08:39:04,[11번가] 비비고 고등어구이 60G,2,0,단일 상품,일반,7719,비비고/고등어구이 60G/냉장,2,2,0,0,택배배송,냉장,-,12.0
1262,40787430506051904,외부몰_직거래_11번가(신),20230506,N,20230508,배송 완료,2023-05-08 08:39:04,[11번가] 비비고 삼치구이 60Gx2개,2,0,묶음 상품,일반,15441,비비고/삼치구이 60G/냉장,4,4,0,0,택배배송,냉장,-,21.0
1263,40787430506051904,외부몰_직거래_11번가(신),20230506,N,20230508,배송 완료,2023-05-08 08:39:04,[11번가] 비비고 삼치구이 60G,2,0,단일 상품,일반,7719,비비고/삼치구이 60G/냉장,2,2,0,0,택배배송,냉장,-,22.0
1264,40787430506051190,외부몰_직거래_11번가(신),20230506,N,20230508,배송 완료,2023-05-07 05:48:02,[11번가]백설 닭볶음탕양념 490g,10,0,단일 상품,일반,36000,백설/백설닭볶음탕양념490G/상온,10,10,0,0,택배배송,상온,-,11.0
1265,40787430506049829,외부몰_직거래_11번가(신),20230506,N,20230508,배송 완료,2023-05-08 10:15:02,비비고 BASIC 포기배추김치 10kg(직택배),1,0,단일 상품,일반,69900,비비고/포기배추김치 10KG(직택배)/냉장,1,1,0,0,택배배송,김치,-,11.0
1266,40787430506046348,외부몰_직거래_11번가(신),20230506,N,20230507,배송 완료,2023-05-07 06:09:06,[11번가] 다담 청국장찌개양념 130gX4개,1,0,묶음 상품,일반,6743,다담/청국장찌개양념 130G/24입/냉장,4,4,0,0,택배배송,냉장,-,11.0
1267,40787430506046348,외부몰_직거래_11번가(신),20230506,N,20230507,배송 완료,2023-05-07 06:09:06,[11번가] 다담 정통된장찌개 양념 140gX3개,1,0,묶음 상품,일반,5058,다담/정통된장찌개양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,12.0
1268,40787430506046348,외부몰_직거래_11번가(신),20230506,N,20230507,배송 완료,2023-05-07 06:09:06,[11번가] 다담 냉이 된장찌개 양념 140GX4,1,0,묶음 상품,일반,6743,다담/냉이된장찌개양념 140G/24입/냉장,4,4,0,0,택배배송,냉장,-,13.0
1269,40787430506046348,외부몰_직거래_11번가(신),20230506,N,20230507,배송 완료,2023-05-07 06:09:06,다담 정통된장찌개 양념 140gX3,1,0,묶음 상품,일반,5056,다담/정통된장찌개양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,14.0
1270,40787430506042197,외부몰_직거래_11번가(신),20230505,N,20230507,배송 완료,2023-05-07 06:12:08,오천년의 신비 명품천일염(굵은입자) 10kg,2,0,단일 상품,일반,68860,명품천일염오천년의신비굵은입자10kg,2,2,0,0,택배배송,상온,-,11.0
1271,40787430506042187,외부몰_직거래_11번가(신),20230505,N,20230507,배송 완료,2023-05-06 14:48:02,[복합_마켓전략]백설 에어프라이어로 만드는 간식(쿠킹믹스3종 6개),1,0,복합 상품,일반,7960,오븐용깨찰빵믹스500G임가공,2,2,0,0,택배배송,상온,-,11.0
